transaction_id,customer_id,merchant_id,category,timestamp,amount,merchant_risk_score,is_fraud,seconds_since_prev_txn
32685,1081,84,travel,2025-06-15 09:30:01,351.15,0.027,0,8680
32686,738,289,fuel,2025-06-15 09:51:44,116.08,0.203,0,102558
32687,909,272,fuel,2025-06-15 10:11:54,164.53,0.084,0,15436
32688,1260,182,atm_withdrawal,2025-06-15 10:14:21,67.51,0.171,0,546848
32689,22,40,fuel,2025-06-15 10:26:22,79.97,0.055,0,134249
32690,655,264,online_retail,2025-06-15 10:28:15,31.73,0.223,0,4944722
32691,107,8,dining,2025-06-15 10:29:31,66.95,0.069,0,399501
32692,367,289,fuel,2025-06-15 10:40:14,65.57,0.203,0,600745
32693,248,91,electronics,2025-06-15 10:45:30,22.97,0.116,0,1189383
32694,450,59,online_retail,2025-06-15 11:02:05,6.27,0.406,0,64760
32695,1199,241,jewelry,2025-06-15 11:02:33,100.52,0.206,0,1533081
32696,1210,107,jewelry,2025-06-15 11:06:38,2.28,0.138,0,1128275
32697,1075,50,entertainment,2025-06-15 11:07:42,106.98,0.259,0,663963
32698,1885,95,dining,2025-06-15 11:11:21,43.88,0.363,0,730671
32699,128,68,jewelry,2025-06-15 11:22:27,93.27,0.129,0,896494
32700,1120,161,jewelry,2025-06-15 11:23:47,28.6,0.336,0,1310919
32701,1577,291,fuel,2025-06-15 11:25:04,20.51,0.146,0,1127019
32702,342,116,grocery,2025-06-15 11:25:28,95.4,0.133,0,1873090
32703,1955,17,electronics,2025-06-15 11:47:15,15.11,0.028,0,581812
32704,1782,26,online_retail,2025-06-15 11:55:00,133.94,0.286,0,1187735
32705,191,80,grocery,2025-06-15 12:08:05,60.45,0.344,0,105131
32706,743,27,grocery,2025-06-15 12:13:39,53.98,0.41,0,625892
32707,1107,74,dining,2025-06-15 12:17:28,31.28,0.16,0,1447488
32708,549,131,utilities,2025-06-15 12:17:48,14.96,0.135,0,5222344
32709,1300,60,fuel,2025-06-15 13:02:01,4.21,0.142,0,997033
32710,101,186,dining,2025-06-15 13:15:11,66.62,0.146,0,29225
32711,1801,164,entertainment,2025-06-15 13:17:58,59.41,0.073,0,73554
32712,76,155,atm_withdrawal,2025-06-15 13:17:59,46.79,0.095,0,93453
32713,1831,131,utilities,2025-06-15 13:26:27,98.75,0.135,0,202784
32714,112,100,dining,2025-06-15 13:41:16,30.76,0.172,0,1223844
32715,1588,118,entertainment,2025-06-15 14:20:03,22.24,0.091,0,367306
32716,10,215,jewelry,2025-06-15 14:38:57,74.82,0.115,0,808000
32717,928,1,entertainment,2025-06-15 14:40:29,123.74,0.044,0,417424
32718,574,30,electronics,2025-06-15 14:41:28,30.26,0.065,0,389621
32719,1532,50,entertainment,2025-06-15 14:49:29,58.84,0.259,0,919704
32720,327,4,fuel,2025-06-15 14:56:41,116.79,0.096,0,871052
32721,1415,220,grocery,2025-06-15 15:01:43,4.84,0.101,0,67575
32722,529,113,utilities,2025-06-15 15:20:18,47.7,0.458,0,378850
32723,1412,296,jewelry,2025-06-15 15:28:35,51.72,0.195,0,826340
32724,7,131,utilities,2025-06-15 15:36:36,85.53,0.135,0,246990
32725,368,21,utilities,2025-06-15 15:40:35,145.08,0.329,0,159655
32726,1671,287,travel,2025-06-15 15:43:54,230.49,0.076,0,869689
32727,687,148,grocery,2025-06-15 15:51:50,74.52,0.139,0,1251683
32728,679,83,online_retail,2025-06-15 15:53:03,85.65,0.375,0,1759723
32729,568,168,dining,2025-06-15 16:09:46,242.41,0.078,0,692473
32730,1609,172,atm_withdrawal,2025-06-15 16:10:39,40.25,0.259,0,1038920
32731,875,184,utilities,2025-06-15 16:16:44,62.84,0.085,0,95940
32732,1110,194,online_retail,2025-06-15 16:24:19,43.74,0.114,0,2256888
32733,372,138,travel,2025-06-15 16:31:52,7.12,0.115,0,1158734
32734,1542,289,fuel,2025-06-15 16:32:03,14.98,0.203,0,1588452
32735,1041,78,dining,2025-06-15 16:40:38,51.09,0.054,0,139113
32736,771,27,grocery,2025-06-15 16:44:53,64.72,0.41,0,76948
32737,397,118,entertainment,2025-06-15 16:44:58,32.53,0.091,0,3035998
32738,1389,90,electronics,2025-06-15 16:46:48,59.33,0.182,0,836841
32739,1543,294,fuel,2025-06-15 16:55:48,30.5,0.361,0,1573113
32740,643,281,entertainment,2025-06-15 16:56:26,181.18,0.258,0,107423
32741,442,61,grocery,2025-06-15 17:03:31,23.71,0.176,0,48586
32742,730,107,jewelry,2025-06-15 17:12:44,81.32,0.138,0,1210673
32743,48,200,electronics,2025-06-15 17:22:30,16.21,0.131,0,198610
32744,1788,76,entertainment,2025-06-15 17:26:17,105.11,0.036,0,670949
32745,703,207,utilities,2025-06-15 17:29:19,19.32,0.212,0,138091
32746,1913,298,travel,2025-06-15 17:44:54,59.15,0.107,0,746884
32747,963,22,dining,2025-06-15 17:48:17,80.53,0.117,0,1102159
32748,1538,27,grocery,2025-06-15 17:50:43,26.07,0.41,0,1273159
32749,1773,136,dining,2025-06-15 17:57:32,8.32,0.11,0,343587
32750,38,104,atm_withdrawal,2025-06-15 18:28:46,68.02,0.152,0,1129574
32751,229,26,online_retail,2025-06-15 18:41:08,315.21,0.286,0,226518
32752,1227,239,travel,2025-06-15 18:43:13,74.07,0.042,0,417577
32753,1526,124,utilities,2025-06-15 18:45:00,36.46,0.089,0,59623
32754,1224,31,online_retail,2025-06-15 18:50:36,36.52,0.199,0,563241
32755,1050,254,utilities,2025-06-15 18:51:04,78.91,0.042,0,776801
32756,54,193,atm_withdrawal,2025-06-15 18:53:10,27.05,0.041,0,807895
32757,1261,272,fuel,2025-06-15 18:58:24,71.78,0.084,0,1029709
32758,361,104,atm_withdrawal,2025-06-15 19:00:01,92.91,0.152,0,82842
32759,48,55,fuel,2025-06-15 19:01:44,33.63,0.203,0,5954
32760,1456,212,jewelry,2025-06-15 19:07:46,12.94,0.051,0,898149
32761,828,197,entertainment,2025-06-15 19:11:37,207.54,0.334,0,309594
32762,929,152,entertainment,2025-06-15 19:14:43,54.84,0.077,0,816992
32763,1273,167,atm_withdrawal,2025-06-15 19:20:41,43.37,0.1,0,417103
32764,1957,134,utilities,2025-06-15 19:33:39,53.67,0.108,0,1002776
32765,1664,141,travel,2025-06-15 19:34:05,45.95,0.065,0,71842
32766,1612,107,jewelry,2025-06-15 19:36:00,7.5,0.138,0,1541226
32767,41,289,fuel,2025-06-15 19:37:39,61.87,0.203,0,1304553
32768,96,299,fuel,2025-06-15 19:42:03,143.27,0.129,0,215474
32769,1007,155,atm_withdrawal,2025-06-15 19:53:14,157.77,0.095,0,976935
32770,1882,202,utilities,2025-06-15 19:53:53,36.05,0.104,0,1134063
32771,1987,263,entertainment,2025-06-15 20:11:26,34.74,0.105,0,1875481
32772,1169,52,grocery,2025-06-15 20:13:24,33.34,0.327,0,2279232
32773,616,215,jewelry,2025-06-15 20:15:32,208.55,0.115,0,936627
32774,648,258,online_retail,2025-06-15 20:20:08,2.5,0.117,0,994000
32775,235,264,online_retail,2025-06-15 20:26:21,125.9,0.223,0,275418
32776,1779,214,electronics,2025-06-15 20:27:32,217.13,0.204,0,201540
32777,465,104,atm_withdrawal,2025-06-15 20:40:09,14.33,0.152,0,3983281
32778,1419,105,entertainment,2025-06-15 20:41:00,24.31,0.174,0,539662
32779,251,93,dining,2025-06-15 20:43:15,15.2,0.144,0,110926
32780,683,211,grocery,2025-06-15 20:43:36,3.1,0.074,0,859571
32781,1577,154,online_retail,2025-06-15 20:50:13,22.25,0.156,0,33909
32782,475,135,electronics,2025-06-15 20:57:08,29.66,0.09,0,2818753
32783,3,264,online_retail,2025-06-15 21:17:39,103.12,0.223,0,232025
32784,547,156,dining,2025-06-15 21:23:37,38.87,0.204,0,337131
32785,718,90,electronics,2025-06-15 21:29:47,28.48,0.182,0,142433
32786,1491,177,utilities,2025-06-15 21:40:23,29.05,0.217,0,842624
32787,392,227,atm_withdrawal,2025-06-15 21:56:22,17.09,0.12,0,606111
32788,712,70,grocery,2025-06-15 22:05:37,23.03,0.295,0,165173
32789,144,17,electronics,2025-06-15 22:18:36,61.99,0.028,0,528258
32790,1082,248,grocery,2025-06-15 22:21:05,221.08,0.128,0,477646
32791,1579,27,grocery,2025-06-15 22:22:15,40.92,0.41,0,452098
32792,889,36,jewelry,2025-06-15 22:27:53,44.24,0.18,0,208831
32793,962,228,fuel,2025-06-15 22:41:34,22.33,0.141,0,1114150
32794,508,219,utilities,2025-06-15 22:51:14,157.34,0.242,0,332356
32795,450,212,jewelry,2025-06-15 22:57:18,36.46,0.051,0,42913
32796,1157,179,utilities,2025-06-15 23:10:05,79.38,0.133,0,89542
32797,1695,267,dining,2025-06-15 23:10:57,9.25,0.152,0,273337
32798,921,189,atm_withdrawal,2025-06-15 23:13:09,196.79,0.343,0,496457
32799,1066,150,atm_withdrawal,2025-06-15 23:18:48,58.68,0.117,0,991254
32800,1986,101,jewelry,2025-06-15 23:21:06,15.54,0.264,0,691339
32801,21,122,entertainment,2025-06-15 23:23:00,98.57,0.068,0,674438
32802,1126,1,entertainment,2025-06-15 23:28:20,13.44,0.044,0,1999488
32803,1844,216,electronics,2025-06-15 23:39:25,127.61,0.318,0,732453
32804,145,52,grocery,2025-06-15 23:44:31,60.34,0.327,0,208488
32805,73,87,atm_withdrawal,2025-06-15 23:47:38,128.76,0.414,0,1249047
32806,1949,127,utilities,2025-06-15 23:51:04,14.89,0.18,0,754416
32807,1320,226,electronics,2025-06-15 23:58:05,365.53,0.131,0,494108
32808,1529,101,jewelry,2025-06-16 00:04:42,37.74,0.264,0,1310704
32809,723,36,jewelry,2025-06-16 00:10:39,218.75,0.18,0,777149
32810,891,109,electronics,2025-06-16 00:28:49,89.58,0.061,0,114939
32811,331,168,dining,2025-06-16 00:30:36,145.49,0.078,0,164509
32812,1584,153,grocery,2025-06-16 00:49:32,25.59,0.163,0,868851
32813,1114,106,electronics,2025-06-16 00:49:38,163.18,0.233,0,658357
32814,1556,208,entertainment,2025-06-16 00:50:03,240.35,0.044,0,1643049
32815,699,5,electronics,2025-06-16 00:51:18,14.49,0.063,0,1085509
32816,1315,243,dining,2025-06-16 00:51:59,218.58,0.039,0,745294
32817,314,16,entertainment,2025-06-16 00:56:25,28.56,0.338,0,1212613
32818,1127,124,utilities,2025-06-16 01:04:53,102.77,0.089,0,735320
32819,477,184,utilities,2025-06-16 01:05:20,159.33,0.085,0,1068946
32820,765,22,dining,2025-06-16 01:15:54,223.16,0.117,0,712723
32821,208,33,utilities,2025-06-16 01:16:27,11.82,0.084,0,4059213
32822,1737,117,fuel,2025-06-16 01:30:56,62.42,0.194,0,199941
32823,135,57,travel,2025-06-16 01:42:25,84.43,0.022,0,198769
32824,460,21,utilities,2025-06-16 01:43:17,2.63,0.329,0,591506
32825,625,170,entertainment,2025-06-16 01:53:12,128.98,0.081,0,453478
32826,1803,84,travel,2025-06-16 02:01:17,372.11,0.027,0,607468
32827,1809,231,grocery,2025-06-16 02:03:10,70.21,0.228,0,1569812
32828,585,132,jewelry,2025-06-16 02:03:36,58.91,0.106,0,1705155
32829,155,87,atm_withdrawal,2025-06-16 02:06:12,62.5,0.414,0,2260938
32830,1455,64,dining,2025-06-16 02:17:35,1.0,0.036,0,371234
32831,68,262,electronics,2025-06-16 02:20:53,200.71,0.065,0,569464
32832,310,145,online_retail,2025-06-16 02:29:18,74.82,0.121,0,355697
32833,1792,292,atm_withdrawal,2025-06-16 02:32:22,303.6,0.183,0,280049
32834,1721,268,electronics,2025-06-16 02:39:50,325.25,0.3,0,1228083
32835,1379,32,online_retail,2025-06-16 02:41:58,924.61,0.28,1,168183
32836,907,300,dining,2025-06-16 02:45:45,36.77,0.162,0,85497
32837,1806,173,dining,2025-06-16 02:48:44,43.71,0.153,0,1195944
32838,475,293,atm_withdrawal,2025-06-16 02:50:19,25.02,0.149,0,21191
32839,1145,280,online_retail,2025-06-16 03:05:33,38.19,0.076,0,1221794
32840,1997,30,electronics,2025-06-16 03:25:05,57.56,0.065,0,772335
32841,1367,18,entertainment,2025-06-16 03:28:02,13.81,0.039,0,285409
32842,501,160,jewelry,2025-06-16 03:39:37,72.38,0.173,0,357957
32843,52,25,grocery,2025-06-16 03:40:47,6.69,0.332,0,526896
32844,16,159,travel,2025-06-16 03:42:02,184.09,0.422,0,558315
32845,444,134,utilities,2025-06-16 03:51:54,49.99,0.108,0,339486
32846,44,287,travel,2025-06-16 03:54:18,8.73,0.076,0,170246
32847,1708,274,travel,2025-06-16 03:55:15,60.14,0.203,0,2243807
32848,1135,40,fuel,2025-06-16 04:00:10,15.03,0.055,0,362229
32849,1096,236,online_retail,2025-06-16 04:11:23,108.98,0.174,0,2192438
32850,538,142,grocery,2025-06-16 04:13:58,34.45,0.083,0,1281333
32851,1919,154,online_retail,2025-06-16 04:21:48,56.72,0.156,0,155897
32852,1869,95,dining,2025-06-16 04:32:19,21.01,0.363,0,171263
32853,1211,41,jewelry,2025-06-16 04:57:56,3100.58,0.08,1,365244
32854,823,209,utilities,2025-06-16 05:08:20,31.01,0.094,0,454461
32855,400,135,electronics,2025-06-16 05:13:58,54.45,0.09,0,847452
32856,266,243,dining,2025-06-16 05:18:42,20.89,0.039,0,559312
32857,694,52,grocery,2025-06-16 05:20:53,127.84,0.327,0,1097917
32858,1464,143,online_retail,2025-06-16 05:25:46,63.12,0.098,0,2294275
32859,1086,24,grocery,2025-06-16 05:51:11,58.35,0.258,0,735149
32860,1370,119,travel,2025-06-16 05:58:29,26.21,0.13,0,122875
32861,1236,151,electronics,2025-06-16 05:59:11,38.23,0.388,0,523547
32862,148,144,fuel,2025-06-16 06:24:56,146.33,0.709,0,779289
32863,4,211,grocery,2025-06-16 06:26:35,82.82,0.074,0,1862929
32864,853,108,electronics,2025-06-16 06:28:27,37.92,0.394,0,691486
32865,1200,50,entertainment,2025-06-16 06:33:26,9.74,0.259,0,1101178
32866,24,126,dining,2025-06-16 06:42:30,49.79,0.334,0,148723
32867,710,274,travel,2025-06-16 06:50:17,24.35,0.203,0,4103505
32868,1823,231,grocery,2025-06-16 06:58:20,117.41,0.228,0,151622
32869,1553,82,dining,2025-06-16 07:01:08,59.8,0.185,0,2294405
32870,603,60,fuel,2025-06-16 07:01:24,44.42,0.142,0,1052301
32871,1228,272,fuel,2025-06-16 07:16:30,74.03,0.084,0,502107
32872,880,204,utilities,2025-06-16 07:17:04,116.74,0.115,0,2198417
32873,1113,257,entertainment,2025-06-16 07:20:55,19.47,0.207,0,884615
32874,929,74,dining,2025-06-16 07:36:34,45.95,0.16,0,44511
32875,1982,173,dining,2025-06-16 07:39:53,169.52,0.153,0,343493
32876,96,32,online_retail,2025-06-16 07:40:59,110.7,0.28,0,43136
32877,1426,165,utilities,2025-06-16 08:02:01,69.34,0.263,0,1924335
32878,1379,246,travel,2025-06-16 08:09:11,110.06,0.175,0,19633
32879,103,181,travel,2025-06-16 08:19:43,11.18,0.25,0,101776
32880,110,276,online_retail,2025-06-16 08:27:54,36.26,0.169,0,788524
32881,151,66,electronics,2025-06-16 08:39:10,28.33,0.332,0,201277
32882,1004,49,atm_withdrawal,2025-06-16 08:43:08,78.62,0.132,0,101399
32883,1647,201,grocery,2025-06-16 08:44:37,358.36,0.058,0,261789
32884,1193,282,electronics,2025-06-16 08:49:15,58.27,0.218,0,1485986
32885,1643,217,online_retail,2025-06-16 08:49:30,48.49,0.32,0,1636016
32886,817,16,entertainment,2025-06-16 08:59:42,146.45,0.338,0,1657703
32887,419,139,jewelry,2025-06-16 09:00:09,10.91,0.286,0,394614
32888,692,191,grocery,2025-06-16 09:05:57,174.43,0.357,0,2149381
32889,1414,278,electronics,2025-06-16 09:06:49,11.13,0.123,0,248154
32890,440,19,electronics,2025-06-16 09:07:13,62.41,0.057,0,817692
32891,998,192,grocery,2025-06-16 09:14:04,82.98,0.2,0,707646
32892,1270,193,atm_withdrawal,2025-06-16 09:23:57,35.07,0.041,0,775400
32893,1405,109,electronics,2025-06-16 09:44:13,52.58,0.061,0,1874275
32894,816,293,atm_withdrawal,2025-06-16 10:12:27,17.82,0.149,0,809804
32895,231,12,grocery,2025-06-16 10:14:43,181.95,0.236,0,1780248
32896,1409,143,online_retail,2025-06-16 10:18:40,13.28,0.098,0,154958
32897,1807,165,utilities,2025-06-16 10:34:21,22.37,0.263,0,1147278
32898,1222,168,dining,2025-06-16 10:43:01,59.21,0.078,0,2077842
32899,83,36,jewelry,2025-06-16 10:44:46,32.79,0.18,0,393134
32900,1906,158,online_retail,2025-06-16 10:55:29,41.87,0.25,0,395549
32901,45,219,utilities,2025-06-16 11:10:12,40.06,0.242,0,339386
32902,48,243,dining,2025-06-16 11:12:50,81.14,0.039,0,58266
32903,1203,163,entertainment,2025-06-16 11:21:52,61.96,0.459,0,418992
32904,1850,184,utilities,2025-06-16 11:26:33,236.1,0.085,0,1473508
32905,849,40,fuel,2025-06-16 11:32:28,38.37,0.055,0,3295760
32906,1961,269,online_retail,2025-06-16 11:33:57,18.31,0.186,0,233105
32907,1231,143,online_retail,2025-06-16 11:37:01,20.49,0.098,0,361094
32908,570,210,entertainment,2025-06-16 11:37:57,8.72,0.158,0,2675041
32909,1848,75,electronics,2025-06-16 11:42:02,18.99,0.226,0,2366021
32910,317,293,atm_withdrawal,2025-06-16 11:45:04,118.7,0.149,0,1814149
32911,827,86,grocery,2025-06-16 11:47:05,95.28,0.131,0,3810843
32912,563,220,grocery,2025-06-16 11:52:24,32.21,0.101,0,1887096
32913,36,290,fuel,2025-06-16 12:08:54,113.11,0.208,0,2007653
32914,1802,257,entertainment,2025-06-16 12:17:14,70.51,0.207,0,546884
32915,1514,185,online_retail,2025-06-16 12:24:52,90.16,0.376,0,273127
32916,1775,205,electronics,2025-06-16 12:26:35,33.49,0.137,0,1525319
32917,1309,27,grocery,2025-06-16 12:35:51,44.86,0.41,0,427834
32918,434,110,fuel,2025-06-16 12:46:19,106.48,0.238,0,1890170
32919,1678,125,utilities,2025-06-16 12:55:14,38.74,0.206,0,2315238
32920,1305,202,utilities,2025-06-16 12:56:41,262.64,0.104,0,4436870
32921,541,5,electronics,2025-06-16 12:57:17,3.77,0.063,1,314816
32922,541,276,online_retail,2025-06-16 12:58:08,14.99,0.169,1,51
32923,326,295,atm_withdrawal,2025-06-16 12:58:15,388.49,0.193,0,566133
32924,631,52,grocery,2025-06-16 13:02:32,28.2,0.327,0,1098459
32925,514,218,fuel,2025-06-16 13:09:42,202.28,0.173,0,4140217
32926,909,195,dining,2025-06-16 13:15:19,98.12,0.177,0,97405
32927,15,76,entertainment,2025-06-16 13:20:36,165.7,0.036,0,868752
32928,1897,146,grocery,2025-06-16 13:25:03,55.21,0.175,0,3845028
32929,1561,114,electronics,2025-06-16 13:33:01,9.44,0.074,0,458489
32930,1641,228,fuel,2025-06-16 13:36:50,14.5,0.141,0,437589
32931,883,165,utilities,2025-06-16 13:46:20,6.86,0.263,0,757907
32932,1798,162,entertainment,2025-06-16 13:50:51,1.18,0.119,0,3283522
32933,301,28,entertainment,2025-06-16 13:56:06,4.29,0.049,0,2776605
32934,247,227,atm_withdrawal,2025-06-16 14:00:26,26.01,0.12,0,1361784
32935,1155,76,entertainment,2025-06-16 14:04:24,157.36,0.036,0,1117436
32936,1535,110,fuel,2025-06-16 14:08:13,259.79,0.238,0,389646
32937,1881,70,grocery,2025-06-16 14:28:32,17.63,0.295,0,201372
32938,1616,280,online_retail,2025-06-16 14:38:43,47.24,0.076,0,706868
32939,356,264,online_retail,2025-06-16 14:47:23,8.53,0.223,0,231144
32940,1687,73,online_retail,2025-06-16 14:55:58,62.0,0.435,0,161088
32941,896,272,fuel,2025-06-16 15:00:02,14.36,0.084,0,147937
32942,337,293,atm_withdrawal,2025-06-16 15:12:57,51.2,0.149,0,3061695
32943,953,21,utilities,2025-06-16 15:36:04,26.13,0.329,0,1372260
32944,959,219,utilities,2025-06-16 15:39:37,59.46,0.242,0,368374
32945,1792,139,jewelry,2025-06-16 15:50:14,24.63,0.286,0,47872
32946,773,211,grocery,2025-06-16 15:51:45,222.35,0.074,0,604185
32947,1066,10,utilities,2025-06-16 15:55:33,37.86,0.323,0,59805
32948,815,13,grocery,2025-06-16 16:00:21,31.69,0.239,0,1898835
32949,1177,294,fuel,2025-06-16 16:02:04,9.06,0.361,0,398124
32950,1557,29,dining,2025-06-16 16:03:31,46.05,0.1,0,975011
32951,671,107,jewelry,2025-06-16 16:08:43,128.65,0.138,0,861364
32952,1,164,entertainment,2025-06-16 16:18:10,106.69,0.073,0,484598
32953,504,238,electronics,2025-06-16 16:21:10,112.08,0.088,0,451906
32954,563,203,grocery,2025-06-16 16:25:04,47.52,0.106,0,16360
32955,1914,199,entertainment,2025-06-16 16:28:39,1.0,0.206,0,3339488
32956,1696,265,dining,2025-06-16 16:36:38,111.37,0.111,0,1159283
32957,1834,164,entertainment,2025-06-16 16:38:06,27.67,0.073,0,2082982
32958,302,288,fuel,2025-06-16 16:41:54,72.53,0.2,0,1537875
32959,1635,257,entertainment,2025-06-16 16:49:00,20.53,0.207,0,391615
32960,640,168,dining,2025-06-16 16:53:13,13.05,0.078,0,1525444
32961,1348,252,grocery,2025-06-16 16:55:24,106.78,0.083,0,657490
32962,612,186,dining,2025-06-16 17:01:02,26.58,0.146,0,397691
32963,664,137,atm_withdrawal,2025-06-16 17:02:34,71.18,0.127,0,258581
32964,1131,275,travel,2025-06-16 17:03:23,25.58,0.208,0,171102
32965,1889,131,utilities,2025-06-16 17:11:49,91.05,0.135,0,1269153
32966,1381,19,electronics,2025-06-16 17:16:03,42.26,0.057,0,474209
32967,521,137,atm_withdrawal,2025-06-16 17:26:10,38.29,0.127,0,1001169
32968,1225,151,electronics,2025-06-16 17:30:51,113.97,0.388,0,172885
32969,157,289,fuel,2025-06-16 17:33:52,5.16,0.203,0,147621
32970,653,222,fuel,2025-06-16 17:34:02,117.76,0.286,0,960560
32971,237,70,grocery,2025-06-16 18:01:31,53.64,0.295,0,396703
32972,1476,239,travel,2025-06-16 18:08:13,77.08,0.042,0,645914
32973,1813,16,entertainment,2025-06-16 18:08:29,68.36,0.338,0,2144622
32974,1082,297,jewelry,2025-06-16 18:11:50,50.81,0.275,0,71445
32975,1963,177,utilities,2025-06-16 18:13:52,5.51,0.217,0,121402
32976,1155,48,dining,2025-06-16 18:14:35,65.34,0.192,0,15011
32977,1997,104,atm_withdrawal,2025-06-16 18:17:11,36.95,0.152,0,53526
32978,1146,4,fuel,2025-06-16 18:30:37,3.34,0.096,0,3209401
32979,830,151,electronics,2025-06-16 18:35:52,25.38,0.388,0,1037837
32980,1579,266,entertainment,2025-06-16 18:41:43,141.67,0.195,0,73168
32981,1500,276,online_retail,2025-06-16 18:46:58,41.05,0.169,0,1133975
32982,191,57,travel,2025-06-16 18:50:46,24.77,0.022,0,110561
32983,1148,65,entertainment,2025-06-16 19:10:25,43.52,0.356,0,478885
32984,540,63,fuel,2025-06-16 19:10:25,41.65,0.381,0,3360220
32985,924,152,entertainment,2025-06-16 19:11:08,9.71,0.077,0,2949156
32986,567,296,jewelry,2025-06-16 19:15:33,10.14,0.195,0,1007325
32987,1842,296,jewelry,2025-06-16 19:20:06,70.0,0.195,0,838054
32988,24,99,travel,2025-06-16 19:26:48,172.8,0.204,0,45858
32989,1225,300,dining,2025-06-16 19:51:20,188.51,0.162,0,8429
32990,28,134,utilities,2025-06-16 19:56:43,62.61,0.108,0,949353
32991,1728,139,jewelry,2025-06-16 19:59:42,62.77,0.286,0,1106950
32992,1919,19,electronics,2025-06-16 20:06:07,75.12,0.057,0,56659
32993,5,53,online_retail,2025-06-16 20:06:16,14.36,0.117,0,826353
32994,1850,37,travel,2025-06-16 20:37:33,30.59,0.214,0,33060
32995,1504,297,jewelry,2025-06-16 20:40:06,99.87,0.275,0,1153607
32996,1831,17,electronics,2025-06-16 20:43:43,191.55,0.028,0,112636
32997,1832,133,travel,2025-06-16 20:47:00,2.97,0.137,0,2467240
32998,327,38,jewelry,2025-06-16 21:07:43,63.73,0.185,0,108662
32999,1409,46,electronics,2025-06-16 21:16:03,22.19,0.141,0,39443
33000,79,113,utilities,2025-06-16 21:16:36,75.44,0.458,0,231026
33001,1248,5,electronics,2025-06-16 21:27:17,60.29,0.063,0,990860
33002,222,151,electronics,2025-06-16 21:42:32,64.43,0.388,0,989005
33003,1779,54,dining,2025-06-16 21:45:17,58.22,0.11,0,91065
33004,457,29,dining,2025-06-16 21:47:17,110.23,0.1,0,758231
33005,340,180,fuel,2025-06-16 21:48:33,55.54,0.195,0,896030
33006,937,270,fuel,2025-06-16 21:55:03,143.56,0.261,0,2069732
33007,1864,204,utilities,2025-06-16 21:56:46,64.17,0.115,0,270020
33008,605,236,online_retail,2025-06-16 22:05:05,44.64,0.174,0,1676060
33009,391,128,atm_withdrawal,2025-06-16 22:29:08,10.29,0.124,0,218410
33010,1419,257,entertainment,2025-06-16 22:31:12,48.15,0.207,0,93012
33011,83,174,fuel,2025-06-16 22:42:01,12.62,0.427,0,43035
33012,26,27,grocery,2025-06-16 22:42:32,11.43,0.41,0,921040
33013,848,160,jewelry,2025-06-16 22:51:15,7.27,0.173,0,324019
33014,866,117,fuel,2025-06-16 22:54:08,167.83,0.194,0,439762
33015,96,79,atm_withdrawal,2025-06-16 22:55:03,236.12,0.226,0,54844
33016,1567,129,jewelry,2025-06-16 23:05:57,92.03,0.061,0,157912
33017,1894,85,atm_withdrawal,2025-06-16 23:08:19,83.94,0.421,0,3618070
33018,1075,203,grocery,2025-06-16 23:08:44,51.47,0.106,0,129662
33019,1206,145,online_retail,2025-06-16 23:12:07,16.21,0.121,0,493866
33020,339,183,online_retail,2025-06-16 23:17:21,21.02,0.117,0,274701
33021,481,158,online_retail,2025-06-16 23:34:14,36.45,0.25,0,201658
33022,826,247,atm_withdrawal,2025-06-16 23:48:18,24.03,0.371,0,584745
33023,879,109,electronics,2025-06-16 23:52:10,42.36,0.061,0,700655
33024,302,17,electronics,2025-06-16 23:58:14,51.22,0.028,0,26180
33025,1414,160,jewelry,2025-06-17 00:03:13,14.35,0.173,0,53784
33026,1798,69,fuel,2025-06-17 00:07:16,4.05,0.312,0,36985
33027,710,198,entertainment,2025-06-17 00:14:16,98.06,0.308,0,62639
33028,320,240,electronics,2025-06-17 00:39:56,1196.44,0.421,1,769767
33029,1164,13,grocery,2025-06-17 00:43:52,174.61,0.239,0,546901
33030,509,140,fuel,2025-06-17 00:46:34,76.79,0.151,0,1082559
33031,827,65,entertainment,2025-06-17 00:56:20,54.4,0.356,0,47355
33032,260,43,travel,2025-06-17 01:02:21,20.16,0.111,0,674342
33033,704,121,entertainment,2025-06-17 01:10:30,129.39,0.355,0,208260
33034,300,182,atm_withdrawal,2025-06-17 01:16:29,82.78,0.171,0,366833
33035,1031,174,fuel,2025-06-17 01:18:22,2166.38,0.427,1,406416
33036,909,259,atm_withdrawal,2025-06-17 01:48:28,128.51,0.179,0,45189
33037,426,206,travel,2025-06-17 01:49:31,140.24,0.078,0,1005684
33038,573,198,entertainment,2025-06-17 01:55:47,85.16,0.308,0,356528
33039,1152,85,atm_withdrawal,2025-06-17 02:07:53,18.6,0.421,0,1205298
33040,1928,240,electronics,2025-06-17 02:08:00,98.96,0.421,0,1829601
33041,1694,206,travel,2025-06-17 02:08:58,21.39,0.078,0,947067
33042,454,186,dining,2025-06-17 02:29:03,183.38,0.146,0,1024636
33043,873,154,online_retail,2025-06-17 02:30:41,135.77,0.156,0,5612399
33044,623,75,electronics,2025-06-17 02:35:38,103.3,0.226,0,2538825
33045,70,84,travel,2025-06-17 02:53:50,17.89,0.027,0,159351
33046,54,295,atm_withdrawal,2025-06-17 02:56:22,47.45,0.193,0,115392
33047,1747,240,electronics,2025-06-17 02:57:51,84.82,0.421,0,572922
