customer_id,home_city,avg_monthly_spend,account_age_days
1870,Montreal,1008.78,3464
1871,Toronto,854.3,1709
1872,Vancouver,388.57,3573
1873,Edmonton,856.36,1900
1874,Ottawa,1229.9,3263
1875,Calgary,455.69,2682
1876,Toronto,1087.85,511
1877,Vancouver,791.01,2359
1878,Ottawa,56.62,3209
1879,Montreal,646.12,494
1880,Toronto,772.72,3065
1881,Calgary,543.83,411
1882,Vancouver,808.28,3183
1883,Vancouver,604.96,2885
1884,Ottawa,2064.6,579
1885,Edmonton,520.36,2659
1886,Vancouver,395.91,452
1887,Edmonton,1056.84,2086
1888,Calgary,562.16,3374
1889,Toronto,624.8,775
1890,Calgary,592.82,659
1891,Vancouver,1023.86,1560
1892,Vancouver,323.15,1364
1893,Ottawa,1086.61,205
1894,Montreal,894.95,1680
1895,Toronto,1693.12,969
1896,Ottawa,737.72,480
1897,Edmonton,339.46,1029
1898,Ottawa,742.52,104
1899,Montreal,797.31,3342
1900,Calgary,1289.96,3628
1901,Edmonton,338.88,1360
1902,Edmonton,223.03,3203
1903,Montreal,751.7,1700
1904,Vancouver,1734.23,3332
1905,Vancouver,970.86,656
1906,Vancouver,1003.24,1060
1907,Vancouver,263.0,2708
1908,Toronto,679.64,826
1909,Toronto,1303.71,3011
1910,Ottawa,802.86,1571
1911,Toronto,211.7,1492
1912,Ottawa,671.54,1671
1913,Toronto,932.22,2918
1914,Montreal,32.44,50
1915,Vancouver,628.15,2747
1916,Edmonton,367.88,2850
1917,Vancouver,1075.22,3002
1918,Calgary,507.41,3637
1919,Calgary,847.82,2861
1920,Edmonton,660.83,1943
1921,Calgary,495.31,1717
1922,Edmonton,1843.28,1435
1923,Montreal,460.49,3024
1924,Calgary,694.47,1451
1925,Calgary,659.57,2102
1926,Toronto,740.61,377
1927,Calgary,1767.07,1178
1928,Toronto,932.91,993
1929,Vancouver,492.28,1604
1930,Ottawa,1464.69,1847
1931,Toronto,1026.51,2623
1932,Calgary,498.43,1593
1933,Ottawa,1340.15,574
1934,Ottawa,260.88,2003
1935,Toronto,313.96,227
1936,Toronto,200.91,3103
1937,Calgary,136.05,2819
1938,Edmonton,1286.63,845
1939,Ottawa,746.17,982
1940,Vancouver,215.64,130
1941,Toronto,649.18,1349
1942,Vancouver,1107.08,168
1943,Ottawa,408.62,3419
1944,Toronto,543.9,515
1945,Calgary,1892.08,2416
1946,Toronto,575.38,2095
1947,Toronto,229.43,887
1948,Ottawa,473.17,2955
1949,Toronto,204.33,424
1950,Vancouver,977.35,3240
1951,Ottawa,370.73,2710
1952,Edmonton,362.76,2329
1953,Toronto,1988.89,3214
1954,Calgary,289.88,1489
1955,Ottawa,253.07,1049
1956,Calgary,325.56,589
1957,Edmonton,1127.01,3376
1958,Edmonton,903.78,1483
1959,Edmonton,469.2,3032
1960,Vancouver,441.65,1233
1961,Ottawa,863.57,3487
1962,Ottawa,763.28,3179
1963,Toronto,598.94,1145
1964,Montreal,922.1,1791
1965,Montreal,310.36,2904
1966,Montreal,375.04,848
1967,Calgary,950.39,115
1968,Calgary,800.56,1075
1969,Ottawa,126.72,2167
1970,Toronto,677.24,524
1971,Montreal,1949.2,1236
1972,Ottawa,1041.27,3355
1973,Montreal,478.4,301
1974,Calgary,397.57,212
1975,Edmonton,823.25,1564
1976,Toronto,1284.35,76
1977,Ottawa,180.61,130
1978,Calgary,788.18,692
1979,Toronto,538.17,400
1980,Montreal,746.02,2965
1981,Edmonton,239.75,474
1982,Edmonton,1283.82,1924
1983,Toronto,1482.69,2583
1984,Montreal,986.51,2295
1985,Edmonton,1652.77,2397
1986,Montreal,521.23,1324
1987,Montreal,777.09,3247
1988,Vancouver,995.04,278
1989,Vancouver,829.7,418
1990,Ottawa,564.44,3129
1991,Edmonton,602.99,277
1992,Calgary,1407.05,724
1993,Vancouver,656.39,656
1994,Edmonton,1242.56,149
1995,Montreal,635.55,453
1996,Toronto,1238.32,2103
1997,Edmonton,699.9,2423
1998,Ottawa,947.42,331
1999,Vancouver,430.87,3441
2000,Vancouver,776.08,376
