transaction_id,customer_id,category,amount,timestamp,fraud_score
13068,349,electronics,1642.66,2025-03-08 04:03:32,0.9967
37422,1251,online_retail,1267.57,2025-07-09 01:35:21,0.9967
14496,1742,electronics,594.08,2025-03-15 03:52:55,0.9966
6365,1032,electronics,592.24,2025-02-02 01:07:23,0.9966
29045,1442,atm_withdrawal,478.3,2025-05-28 02:28:00,0.9966
56517,1652,jewelry,679.13,2025-10-13 04:53:07,0.9965
58636,1262,atm_withdrawal,10.93,2025-10-24 03:10:51,0.9965
34701,573,electronics,803.47,2025-06-25 01:17:17,0.9964
38430,1728,utilities,724.74,2025-07-14 01:19:01,0.9964
39058,160,atm_withdrawal,594.0,2025-07-17 03:31:27,0.9964
43661,942,atm_withdrawal,836.99,2025-08-09 01:59:02,0.9964
40334,1637,electronics,1609.76,2025-07-23 03:20:25,0.9964
34540,201,electronics,5716.83,2025-06-24 03:32:51,0.9964
21368,669,electronics,3917.35,2025-04-19 00:59:44,0.9964
12520,1984,electronics,1051.61,2025-03-05 01:49:18,0.9963
33550,1384,electronics,1438.41,2025-06-19 02:19:15,0.9963
34911,1635,electronics,1016.92,2025-06-26 02:57:52,0.9963
12096,638,electronics,1720.99,2025-03-03 03:24:30,0.9963
10584,1049,online_retail,10.97,2025-02-23 22:37:21,0.9963
50362,559,jewelry,1319.95,2025-09-12 03:14:05,0.9963
50949,1384,electronics,1598.52,2025-09-15 02:49:19,0.9963
20425,543,electronics,601.57,2025-04-14 03:32:35,0.9963
5579,489,electronics,1592.81,2025-01-29 03:42:25,0.9963
23998,640,atm_withdrawal,13.26,2025-05-02 08:39:49,0.9963
20975,542,electronics,795.25,2025-04-17 02:05:52,0.9962
5768,1086,atm_withdrawal,655.28,2025-01-30 01:02:52,0.9962
58099,376,electronics,1752.98,2025-10-21 03:28:53,0.9962
43113,1415,jewelry,9.15,2025-08-06 06:01:17,0.9962
5397,1429,electronics,1323.04,2025-01-28 02:51:27,0.9962
28038,947,electronics,787.99,2025-05-23 04:16:42,0.9962
2409,823,atm_withdrawal,809.23,2025-01-13 04:53:41,0.9962
4342,277,electronics,2712.66,2025-01-23 00:39:11,0.9962
15264,1508,electronics,1770.35,2025-03-19 00:41:13,0.9961
46667,1041,electronics,8.3,2025-08-24 13:39:29,0.9961
25765,1902,electronics,470.66,2025-05-11 03:20:46,0.9961
46755,1063,atm_withdrawal,662.58,2025-08-25 01:08:37,0.9961
28836,1549,atm_withdrawal,14.52,2025-05-27 02:48:52,0.9961
56419,1708,electronics,7.34,2025-10-12 18:07:22,0.9961
56510,606,atm_withdrawal,524.79,2025-10-13 04:05:06,0.9961
1010,291,jewelry,1927.81,2025-01-06 03:05:39,0.996
21790,68,electronics,926.12,2025-04-21 02:59:59,0.996
41087,1998,electronics,1353.97,2025-07-27 01:15:50,0.996
4351,1368,dining,2083.68,2025-01-23 01:16:15,0.996
24582,438,jewelry,667.06,2025-05-05 04:36:15,0.996
10623,1042,electronics,1344.67,2025-02-24 02:12:56,0.996
17899,1244,electronics,1091.63,2025-04-01 01:40:02,0.996
28425,21,utilities,1069.23,2025-05-25 01:49:27,0.996
19034,499,online_retail,3394.36,2025-04-07 03:04:55,0.9959
38630,736,electronics,1551.24,2025-07-15 00:47:38,0.9959
22558,162,atm_withdrawal,914.17,2025-04-25 04:29:04,0.9959
20964,1053,electronics,3730.09,2025-04-17 01:12:03,0.9959
40533,1322,electronics,820.91,2025-07-24 03:10:37,0.9959
39648,191,jewelry,468.07,2025-07-20 01:20:58,0.9959
22371,22,electronics,1366.57,2025-04-24 03:49:36,0.9959
33340,609,dining,1549.49,2025-06-18 00:57:41,0.9959
2571,637,electronics,2953.32,2025-01-14 00:20:39,0.9959
46759,555,electronics,4686.33,2025-08-25 02:02:34,0.9959
17171,1041,online_retail,516.74,2025-03-28 03:09:55,0.9959
27484,1328,electronics,4746.27,2025-05-20 03:29:54,0.9958
3757,1922,dining,6734.9,2025-01-20 02:53:54,0.9958
27639,253,electronics,3000.41,2025-05-21 00:24:03,0.9958
38448,39,electronics,3162.77,2025-07-14 03:05:37,0.9958
46391,1173,online_retail,1096.77,2025-08-23 01:30:06,0.9957
18106,34,electronics,1004.11,2025-04-02 03:43:45,0.9957
48092,61,online_retail,12.79,2025-08-31 11:44:10,0.9957
48095,61,online_retail,10.61,2025-08-31 11:47:44,0.9957
10861,1290,electronics,750.93,2025-02-25 03:40:06,0.9956
44627,145,electronics,1266.36,2025-08-14 01:57:02,0.9956
10035,1203,online_retail,736.62,2025-02-21 00:20:10,0.9955
43114,1415,jewelry,11.04,2025-08-06 06:02:09,0.9955
6611,350,jewelry,473.69,2025-02-03 03:19:07,0.9954
49375,394,electronics,556.34,2025-09-07 00:44:41,0.9954
48094,61,online_retail,14.22,2025-08-31 11:47:01,0.9953
17696,1357,travel,1336.73,2025-03-31 00:39:55,0.9953
51654,1302,online_retail,11.9,2025-09-18 20:58:46,0.9953
55820,626,online_retail,11.79,2025-10-09 23:15:56,0.9953
44549,1415,atm_withdrawal,14.05,2025-08-13 16:50:47,0.9953
30291,348,grocery,1212.03,2025-06-03 03:44:42,0.9953
31701,1291,electronics,2174.0,2025-06-10 04:38:08,0.9952
23513,107,electronics,1121.06,2025-04-30 00:32:03,0.9952
35473,1248,jewelry,4118.38,2025-06-29 04:40:58,0.9952
9476,560,online_retail,622.24,2025-02-18 03:16:38,0.9952
33118,320,electronics,1196.44,2025-06-17 00:39:56,0.9952
20429,893,electronics,2749.33,2025-04-14 04:01:30,0.9951
5549,1232,electronics,2987.22,2025-01-29 00:16:40,0.9951
42682,1447,electronics,962.9,2025-08-04 00:24:26,0.9951
54233,1970,jewelry,14.73,2025-10-01 21:35:01,0.9951
33371,1343,electronics,1161.25,2025-06-18 04:52:05,0.9951
16357,239,electronics,5913.98,2025-03-24 04:54:50,0.995
16,1578,electronics,620.4,2025-01-01 00:55:05,0.995
35241,1641,electronics,14.61,2025-06-27 23:05:31,0.995
58445,1951,electronics,1605.17,2025-10-23 02:57:57,0.9949
43963,142,electronics,11.32,2025-08-10 14:31:37,0.9949
43489,1961,utilities,1157.84,2025-08-08 02:03:24,0.9948
41509,459,electronics,1138.73,2025-07-29 00:36:09,0.9948
9860,507,electronics,539.41,2025-02-20 03:50:58,0.9948
3966,520,electronics,1576.42,2025-01-21 04:43:07,0.9948
50369,80,online_retail,893.0,2025-09-12 03:56:45,0.9948
33345,603,grocery,1310.21,2025-06-18 01:57:06,0.9948
51119,1022,electronics,659.98,2025-09-16 01:01:43,0.9948
14052,1383,electronics,1177.28,2025-03-13 02:10:24,0.9947
24363,417,online_retail,914.94,2025-05-04 04:22:56,0.9947
21590,827,dining,574.76,2025-04-20 04:50:56,0.9947
51123,851,jewelry,977.67,2025-09-16 01:26:07,0.9947
9461,545,travel,1289.58,2025-02-18 00:50:44,0.9947
43304,1649,utilities,2117.73,2025-08-07 03:33:04,0.9947
37223,738,grocery,1974.64,2025-07-08 02:42:33,0.9946
12697,1216,electronics,1969.48,2025-03-06 01:43:16,0.9946
52291,426,jewelry,1875.12,2025-09-22 03:43:39,0.9946
41910,775,electronics,717.57,2025-07-31 00:36:04,0.9946
37013,28,electronics,2047.22,2025-07-07 00:20:39,0.9945
40095,293,travel,542.61,2025-07-22 02:46:37,0.9945
32517,1481,grocery,1279.91,2025-06-14 03:09:50,0.9945
41714,1979,electronics,962.09,2025-07-30 02:39:40,0.9945
55678,925,fuel,3239.94,2025-10-09 02:12:07,0.9945
49011,1403,online_retail,1076.2,2025-09-05 03:06:21,0.9945
52656,971,atm_withdrawal,1826.27,2025-09-24 02:36:41,0.9944
51147,1099,online_retail,1411.43,2025-09-16 04:40:10,0.9944
16732,667,electronics,605.22,2025-03-26 03:42:19,0.9944
28833,1549,atm_withdrawal,14.73,2025-05-27 02:46:41,0.9943
54283,1839,travel,905.11,2025-10-02 01:51:16,0.9943
11873,1651,atm_withdrawal,760.97,2025-03-02 01:49:06,0.9943
7944,1464,fuel,1362.4,2025-02-10 02:17:59,0.9943
33156,818,dining,2135.08,2025-06-17 04:41:09,0.9943
37702,304,online_retail,14.94,2025-07-10 09:03:07,0.9942
47376,136,online_retail,1013.96,2025-08-28 00:51:33,0.9942
10618,144,electronics,1835.04,2025-02-24 01:47:38,0.9942
44049,376,fuel,3270.36,2025-08-11 01:11:08,0.9942
16527,968,jewelry,14.78,2025-03-25 01:42:24,0.9941
57494,812,electronics,3731.46,2025-10-18 01:13:51,0.9941
38254,537,electronics,448.2,2025-07-13 03:39:16,0.9941
5984,52,fuel,3142.96,2025-01-31 04:04:06,0.994
2597,1417,jewelry,540.66,2025-01-14 03:44:48,0.994
24167,1616,dining,1580.96,2025-05-03 03:14:05,0.9939
4755,1490,electronics,493.67,2025-01-25 00:29:03,0.9939
56477,95,electronics,2289.3,2025-10-13 00:32:10,0.9939
47403,1161,utilities,583.82,2025-08-28 04:25:09,0.9938
22364,1817,travel,3051.13,2025-04-24 03:07:14,0.9937
34350,1367,electronics,544.55,2025-06-23 03:27:58,0.9936
31193,1196,electronics,4.57,2025-06-07 12:33:03,0.9936
9653,24,grocery,2252.13,2025-02-19 00:26:59,0.9936
29878,687,atm_withdrawal,455.41,2025-06-01 04:10:27,0.9936
15626,433,online_retail,352.93,2025-03-21 00:37:55,0.9935
38450,1580,dining,1406.92,2025-07-14 03:20:01,0.9935
52869,995,jewelry,4191.51,2025-09-25 04:10:43,0.9935
12322,1342,dining,673.6,2025-03-04 04:32:32,0.9935
8887,1462,utilities,854.51,2025-02-15 02:28:52,0.9934
34528,878,grocery,2085.12,2025-06-24 01:45:01,0.9934
42722,765,grocery,1552.89,2025-08-04 04:32:58,0.9934
9572,1250,electronics,12.56,2025-02-18 15:11:40,0.9933
36840,373,grocery,1815.49,2025-07-06 02:52:32,0.9933
54280,1776,grocery,2800.37,2025-10-02 01:46:05,0.9933
17968,1969,online_retail,13.87,2025-04-01 09:32:30,0.9933
43684,1992,dining,1344.37,2025-08-09 04:42:06,0.9932
4143,806,fuel,1768.74,2025-01-22 03:35:47,0.9931
25324,1609,fuel,585.61,2025-05-09 01:49:12,0.993
23548,911,utilities,752.0,2025-04-30 04:04:43,0.993
49578,1502,electronics,810.13,2025-09-08 02:13:03,0.9929
45797,231,electronics,1556.3,2025-08-20 01:58:43,0.9928
12078,1498,fuel,751.89,2025-03-03 01:16:36,0.9928
41909,1680,utilities,579.32,2025-07-31 00:29:03,0.9927
4126,704,entertainment,4313.06,2025-01-22 01:51:41,0.9927
42110,172,grocery,1517.3,2025-08-01 00:12:23,0.9927
39872,1946,dining,699.99,2025-07-21 00:51:02,0.9927
3957,929,grocery,2043.68,2025-01-21 03:55:48,0.9926
10046,1887,electronics,923.86,2025-02-21 01:42:10,0.9925
17890,1984,electronics,1586.58,2025-04-01 00:08:17,0.9925
12878,585,travel,526.72,2025-03-07 01:32:39,0.9924
27644,1472,fuel,1622.19,2025-05-21 01:04:43,0.9924
6393,1696,utilities,1522.46,2025-02-02 04:00:10,0.9924
8115,1744,travel,617.08,2025-02-11 00:48:27,0.9924
34241,460,electronics,12.69,2025-06-22 13:57:31,0.9924
53259,859,electronics,2017.57,2025-09-27 02:13:58,0.9923
51931,1538,online_retail,826.18,2025-09-20 03:36:38,0.9923
14686,87,grocery,1160.76,2025-03-16 02:54:15,0.9922
59324,673,online_retail,6.15,2025-10-27 17:39:40,0.9922
38666,1170,fuel,1274.54,2025-07-15 04:12:36,0.9921
45010,1695,online_retail,13.21,2025-08-16 01:11:11,0.9921
15662,848,entertainment,1223.01,2025-03-21 04:14:05,0.9921
20235,683,utilities,649.01,2025-04-13 04:51:40,0.9921
1394,515,travel,4338.79,2025-01-08 01:31:03,0.992
44255,85,entertainment,1081.79,2025-08-12 02:11:15,0.992
13075,111,grocery,1739.23,2025-03-08 04:49:31,0.992
27,306,electronics,325.27,2025-01-01 02:19:28,0.992
47190,959,entertainment,969.07,2025-08-27 02:51:44,0.9919
56889,1615,electronics,3356.51,2025-10-15 02:03:44,0.9919
51324,430,atm_withdrawal,3725.37,2025-09-17 03:06:09,0.9917
14689,1459,travel,776.29,2025-03-16 03:29:27,0.9917
33126,1031,fuel,2166.38,2025-06-17 01:18:22,0.9917
23516,847,fuel,2794.05,2025-04-30 00:40:34,0.9916
40537,492,fuel,1563.43,2025-07-24 03:37:21,0.9916
39678,444,fuel,961.35,2025-07-20 03:58:37,0.9915
11238,400,grocery,568.61,2025-02-27 01:48:40,0.9915
8347,1044,fuel,1907.05,2025-02-12 04:39:09,0.9914
54926,146,dining,1866.03,2025-10-05 04:19:00,0.9913
37640,1761,electronics,355.99,2025-07-10 02:44:03,0.9912
48220,1425,electronics,877.0,2025-09-01 02:10:57,0.9909
17719,1799,grocery,624.77,2025-03-31 02:53:36,0.9907
55510,1477,electronics,1485.78,2025-10-08 04:52:00,0.9907
44653,1180,atm_withdrawal,690.92,2025-08-14 04:22:40,0.9906
14693,651,entertainment,1915.87,2025-03-16 03:58:19,0.9904
44655,277,dining,2332.75,2025-08-14 04:38:23,0.9904
5970,1877,travel,597.23,2025-01-31 02:08:31,0.9904
6178,800,utilities,464.08,2025-02-01 01:00:21,0.9902
32088,483,entertainment,1202.08,2025-06-12 03:20:25,0.9901
54266,1033,dining,1033.96,2025-10-02 00:27:35,0.99
40527,1031,fuel,682.77,2025-07-24 02:54:19,0.9899
58866,402,online_retail,2112.54,2025-10-25 04:41:02,0.9898
49755,912,online_retail,8.71,2025-09-09 00:55:28,0.9898
49754,912,online_retail,2.37,2025-09-09 00:54:34,0.9898
5158,118,fuel,821.89,2025-01-27 00:31:10,0.9897
52450,1208,online_retail,12.49,2025-09-23 00:03:44,0.9897
48835,1203,travel,583.7,2025-09-04 03:06:47,0.9896
7006,648,electronics,302.52,2025-02-05 03:06:30,0.9895
46025,784,entertainment,925.53,2025-08-21 03:48:16,0.9894
20204,987,entertainment,594.31,2025-04-13 00:35:01,0.9893
48093,61,electronics,10.03,2025-08-31 11:45:37,0.9891
55508,1485,electronics,498.08,2025-10-08 04:40:22,0.9891
12325,852,travel,1440.1,2025-03-04 04:45:00,0.9891
39667,706,jewelry,422.73,2025-07-20 03:31:53,0.9887
45040,1973,electronics,959.96,2025-08-16 04:10:00,0.9885
35648,1722,entertainment,907.23,2025-06-30 01:18:53,0.9884
55127,665,electronics,1976.61,2025-10-06 04:28:11,0.9883
58853,1063,entertainment,2952.88,2025-10-25 03:20:52,0.9882
37860,718,entertainment,723.91,2025-07-11 03:54:13,0.9881
49792,804,entertainment,4760.99,2025-09-09 04:59:09,0.9881
2202,976,electronics,369.16,2025-01-12 02:29:30,0.9879
13865,1064,entertainment,1009.79,2025-03-12 03:08:23,0.9877
41302,1894,entertainment,796.47,2025-07-28 00:43:14,0.9877
11537,459,online_retail,14.95,2025-02-28 09:29:51,0.9875
8323,123,electronics,328.43,2025-02-12 02:04:38,0.9875
19049,1163,grocery,590.43,2025-04-07 04:13:55,0.9874
59325,673,online_retail,6.31,2025-10-27 17:39:58,0.9873
13283,132,electronics,535.74,2025-03-09 04:14:33,0.9871
46394,1690,entertainment,622.49,2025-08-23 01:49:02,0.9869
616,228,fuel,868.85,2025-01-04 03:44:09,0.9869
22937,1251,travel,759.41,2025-04-27 01:49:38,0.9865
36600,1184,fuel,1517.02,2025-07-05 00:14:16,0.9864
57501,911,grocery,539.42,2025-10-18 01:53:02,0.9859
49373,1508,online_retail,3445.16,2025-09-07 00:37:52,0.9858
46018,913,dining,646.4,2025-08-21 02:58:41,0.9854
49399,1179,grocery,1626.65,2025-09-07 03:27:41,0.9854
10258,8,dining,350.74,2025-02-22 04:55:07,0.9854
58846,203,entertainment,1039.16,2025-10-25 02:08:26,0.9854
8122,1917,jewelry,545.0,2025-02-11 01:47:51,0.9854
43860,1223,entertainment,622.24,2025-08-10 01:37:35,0.9852
45021,1633,electronics,12.19,2025-08-16 01:47:19,0.9852
9483,701,fuel,441.79,2025-02-18 04:12:24,0.9851
57508,1238,grocery,5418.8,2025-10-18 02:27:26,0.9848
10411,1891,electronics,507.91,2025-02-23 00:47:19,0.9846
55102,1942,travel,948.4,2025-10-06 02:03:42,0.9844
44547,1415,electronics,13.94,2025-08-13 16:48:55,0.9837
55821,626,electronics,14.81,2025-10-09 23:16:41,0.9837
47980,911,electronics,368.14,2025-08-31 00:18:42,0.9836
46591,371,entertainment,2093.77,2025-08-24 04:04:22,0.9835
22377,1420,dining,396.86,2025-04-24 04:09:49,0.9834
36006,252,dining,301.69,2025-07-02 02:45:53,0.9829
49211,1694,online_retail,425.05,2025-09-06 04:24:53,0.9828
31697,1708,online_retail,372.49,2025-06-10 03:57:17,0.9826
5960,1260,utilities,653.18,2025-01-31 00:53:40,0.9825
8704,839,grocery,427.13,2025-02-14 01:34:14,0.9821
37427,1475,atm_withdrawal,355.88,2025-07-09 02:23:54,0.9818
45012,1695,electronics,9.96,2025-08-16 01:12:16,0.981
4353,392,online_retail,453.15,2025-01-23 01:39:10,0.9807
11048,1673,utilities,379.23,2025-02-26 03:02:29,0.9801
12527,859,electronics,528.67,2025-03-05 02:56:21,0.9799
44548,1415,electronics,6.0,2025-08-13 16:50:13,0.979
50564,178,atm_withdrawal,444.87,2025-09-13 02:17:14,0.9787
48400,349,grocery,777.33,2025-09-02 00:38:38,0.9784
31875,1670,electronics,320.8,2025-06-11 00:57:39,0.978
51148,365,online_retail,418.9,2025-09-16 04:53:07,0.9772
39056,1672,atm_withdrawal,302.95,2025-07-17 03:21:55,0.977
56888,1836,electronics,413.41,2025-10-15 01:58:37,0.9766
20412,875,utilities,350.86,2025-04-14 01:10:36,0.976
56886,1389,electronics,528.53,2025-10-15 01:43:21,0.9752
36855,1524,dining,310.3,2025-07-06 04:57:55,0.9752
14677,1036,jewelry,279.73,2025-03-16 01:27:23,0.9749
56671,1200,electronics,332.11,2025-10-14 00:10:09,0.9741
22356,100,utilities,318.51,2025-04-24 02:16:11,0.9724
19037,103,entertainment,327.54,2025-04-07 03:25:40,0.9723
58280,798,electronics,1555.45,2025-10-22 03:55:47,0.9714
45031,1728,fuel,1400.14,2025-08-16 03:09:17,0.9712
17521,158,online_retail,242.8,2025-03-30 01:27:08,0.9693
34966,810,electronics,14.99,2025-06-26 10:36:33,0.9685
41536,116,utilities,266.28,2025-07-29 02:54:28,0.9684
46779,12,online_retail,468.32,2025-08-25 03:36:34,0.9681
30669,273,online_retail,195.01,2025-06-05 00:11:52,0.9648
58253,391,dining,370.8,2025-10-22 00:33:12,0.9644
49210,1974,jewelry,390.5,2025-09-06 04:23:37,0.9642
1017,705,entertainment,225.7,2025-01-06 04:02:15,0.9635
30901,1941,utilities,323.13,2025-06-06 02:56:10,0.9633
4960,1150,online_retail,220.04,2025-01-26 01:16:27,0.9631
25943,1257,entertainment,183.08,2025-05-12 04:47:40,0.9626
11258,1484,fuel,1017.75,2025-02-27 03:30:29,0.9622
33757,904,jewelry,337.41,2025-06-20 01:55:14,0.9614
34340,1936,jewelry,213.33,2025-06-23 02:25:57,0.961
27118,105,entertainment,288.03,2025-05-18 04:36:27,0.9607
29470,878,online_retail,280.27,2025-05-30 04:15:32,0.9606
20789,158,dining,199.32,2025-04-16 01:18:46,0.9603
21583,273,travel,186.44,2025-04-20 02:20:41,0.9602
26118,1185,online_retail,251.42,2025-05-13 02:24:12,0.9596
7528,126,electronics,129.07,2025-02-08 02:22:24,0.9596
53488,626,dining,409.08,2025-09-28 02:55:04,0.9564
24162,1443,electronics,221.27,2025-05-03 02:39:46,0.9561
2996,1187,online_retail,198.15,2025-01-16 01:28:48,0.9557
54076,859,fuel,771.23,2025-10-01 02:18:19,0.9553
38642,640,jewelry,184.45,2025-07-15 02:02:38,0.955
49595,1505,online_retail,615.15,2025-09-08 03:34:39,0.9539
32314,263,entertainment,205.24,2025-06-13 04:48:59,0.9538
47793,60,online_retail,340.86,2025-08-30 02:00:31,0.9527
14667,915,electronics,165.27,2025-03-16 00:32:37,0.9527
16740,466,fuel,251.27,2025-03-26 04:31:23,0.9499
12887,208,fuel,193.41,2025-03-07 02:28:57,0.9493
19630,877,electronics,149.8,2025-04-10 02:10:04,0.9481
41946,1349,electronics,116.15,2025-07-31 04:21:30,0.9451
6392,1878,electronics,97.1,2025-02-02 03:57:01,0.9436
7199,208,atm_withdrawal,96.43,2025-02-06 03:58:56,0.941
17548,1351,atm_withdrawal,472.8,2025-03-30 04:02:56,0.941
32099,236,atm_withdrawal,74.27,2025-06-12 04:38:11,0.9331
46758,629,atm_withdrawal,271.06,2025-08-25 02:02:21,0.9326
34336,78,atm_withdrawal,321.59,2025-06-23 02:17:12,0.9315
30270,962,dining,168.42,2025-06-03 01:12:24,0.931
58437,1180,online_retail,228.71,2025-10-23 01:32:59,0.9304
48213,829,fuel,743.37,2025-09-01 01:31:55,0.9303
31122,748,online_retail,138.96,2025-06-07 03:53:57,0.9191
15873,273,online_retail,86.56,2025-03-22 00:58:06,0.9187
47168,1383,dining,245.88,2025-08-27 01:18:49,0.9163
18290,633,utilities,99.69,2025-04-03 02:48:09,0.9134
47405,88,atm_withdrawal,121.33,2025-08-28 04:29:37,0.9132
54924,1696,utilities,464.2,2025-10-05 04:16:47,0.9118
50142,1894,grocery,465.67,2025-09-11 01:04:22,0.9067
22345,1987,dining,395.22,2025-04-24 01:21:31,0.9004
45587,327,grocery,782.01,2025-08-19 00:32:25,0.8999
37307,1048,electronics,4.07,2025-07-08 12:52:25,0.8944
37920,909,electronics,3.23,2025-07-11 11:17:28,0.8937
1562,992,electronics,6.58,2025-01-08 21:18:46,0.8919
35583,1215,electronics,3.72,2025-06-29 17:22:58,0.8908
40616,1115,online_retail,1.06,2025-07-24 12:08:45,0.8899
5605,796,electronics,4.37,2025-01-29 06:29:55,0.8883
30331,364,electronics,1.64,2025-06-03 08:34:45,0.8878
4445,405,electronics,4.76,2025-01-23 12:32:34,0.8873
22319,1887,electronics,3.58,2025-04-23 22:07:03,0.8868
34467,1466,electronics,3.34,2025-06-23 19:11:00,0.8867
38990,407,electronics,4.19,2025-07-16 19:34:48,0.8867
9170,239,electronics,14.13,2025-02-16 13:33:26,0.8861
43975,647,electronics,3.27,2025-08-10 16:30:04,0.8859
25389,438,online_retail,1.66,2025-05-09 09:59:12,0.8847
34073,1277,electronics,8.08,2025-06-21 18:20:45,0.8844
23840,436,grocery,13.8,2025-05-01 13:54:20,0.8844
41821,210,online_retail,1.56,2025-07-30 14:37:58,0.8824
27057,967,online_retail,5.04,2025-05-17 22:09:09,0.8822
43690,558,electronics,7.6,2025-08-09 05:16:26,0.882
14555,1746,electronics,7.5,2025-03-15 10:01:47,0.882
36559,1204,electronics,1.18,2025-07-04 20:02:07,0.8815
9144,1623,online_retail,2.56,2025-02-16 10:42:11,0.8813
14073,134,electronics,3.15,2025-03-13 05:04:04,0.8812
17438,757,online_retail,1.66,2025-03-29 14:15:11,0.8794
15791,684,electronics,10.71,2025-03-21 16:32:12,0.8787
14026,1987,online_retail,2.1,2025-03-12 22:07:11,0.8786
37303,1809,electronics,1.02,2025-07-08 12:34:40,0.8783
9305,227,electronics,5.27,2025-02-17 07:01:27,0.8777
1243,96,electronics,9.38,2025-01-07 08:16:23,0.8768
29976,658,electronics,6.02,2025-06-01 15:29:46,0.8762
35169,213,electronics,12.11,2025-06-27 15:19:27,0.876
48513,314,electronics,3.02,2025-09-02 14:04:08,0.8757
12559,67,online_retail,7.46,2025-03-05 06:46:05,0.8752
3455,1780,electronics,7.04,2025-01-18 12:40:45,0.8752
15567,1803,electronics,8.5,2025-03-20 17:08:56,0.8749
30735,1023,online_retail,7.15,2025-06-05 07:48:22,0.8745
47420,1625,electronics,9.37,2025-08-28 06:09:30,0.8743
16076,1482,electronics,9.14,2025-03-22 22:12:27,0.8741
35425,1036,electronics,4.22,2025-06-28 21:19:45,0.8739
19869,1113,electronics,5.8,2025-04-11 06:22:35,0.8729
25556,927,electronics,10.69,2025-05-10 06:13:16,0.8728
54364,1827,electronics,5.58,2025-10-02 10:23:46,0.8725
46665,1041,electronics,3.55,2025-08-24 13:37:02,0.8725
47121,220,electronics,11.78,2025-08-26 20:30:02,0.8725
45313,1476,electronics,4.48,2025-08-17 12:16:36,0.872
40149,1573,electronics,12.41,2025-07-22 07:00:12,0.8717
22792,1029,electronics,7.3,2025-04-26 07:44:23,0.8713
2140,1318,online_retail,2.43,2025-01-11 18:06:27,0.8713
36186,851,online_retail,7.64,2025-07-02 20:50:08,0.8712
36175,1206,electronics,1.21,2025-07-02 19:29:50,0.8704
40933,909,online_retail,8.38,2025-07-26 06:30:12,0.8699
26297,881,electronics,10.31,2025-05-13 22:18:34,0.8697
39557,427,online_retail,4.13,2025-07-19 15:38:15,0.8696
9580,1280,online_retail,6.47,2025-02-18 16:01:56,0.869
48176,717,electronics,8.43,2025-08-31 21:09:16,0.8689
28308,1389,electronics,13.93,2025-05-24 11:11:29,0.8687
20067,814,online_retail,4.49,2025-04-12 07:12:28,0.8683
40972,220,electronics,13.58,2025-07-26 10:39:25,0.8679
39992,413,online_retail,4.54,2025-07-21 13:40:11,0.8678
48055,1729,electronics,6.2,2025-08-31 08:08:15,0.8674
46320,207,electronics,10.56,2025-08-22 18:53:02,0.8673
8152,1375,online_retail,12.78,2025-02-11 05:05:36,0.867
40242,1333,jewelry,5.33,2025-07-22 18:18:45,0.8666
54617,1422,electronics,11.55,2025-10-03 18:31:20,0.8665
15761,311,jewelry,7.95,2025-03-21 14:41:47,0.8656
10578,770,jewelry,10.34,2025-02-23 22:27:47,0.8656
11850,389,jewelry,8.08,2025-03-01 23:20:01,0.8653
29169,1027,online_retail,3.45,2025-05-28 18:49:10,0.8653
52016,1943,electronics,4.43,2025-09-20 15:10:04,0.8651
10493,1600,online_retail,10.57,2025-02-23 12:14:36,0.865
41401,1142,electronics,3.9,2025-07-28 12:46:40,0.8644
27667,319,travel,274.79,2025-05-21 04:01:32,0.8643
20564,305,online_retail,2.0,2025-04-14 22:30:01,0.8638
31336,910,online_retail,7.22,2025-06-08 05:57:42,0.8634
36799,1201,electronics,3.35,2025-07-05 23:21:21,0.8632
57549,292,electronics,7.33,2025-10-18 07:50:22,0.8631
28710,1305,jewelry,8.45,2025-05-26 12:17:03,0.8631
57555,467,electronics,7.97,2025-10-18 08:41:37,0.8624
22666,424,electronics,4.17,2025-04-25 15:59:42,0.8619
14384,1173,online_retail,2.3,2025-03-14 16:16:21,0.8616
32206,1453,online_retail,11.28,2025-06-12 16:04:43,0.8616
16512,1267,electronics,9.74,2025-03-24 23:41:37,0.8614
4348,1945,atm_withdrawal,780.6,2025-01-23 01:04:17,0.861
17044,1235,online_retail,6.19,2025-03-27 15:43:16,0.8609
37103,67,jewelry,11.34,2025-07-07 11:40:51,0.8606
7771,1478,online_retail,9.84,2025-02-09 06:30:44,0.8604
664,71,online_retail,4.17,2025-01-04 09:37:23,0.859
49369,1683,jewelry,84.55,2025-09-07 00:21:57,0.8585
77,414,online_retail,2.27,2025-01-01 08:59:11,0.8581
14843,226,electronics,3.19,2025-03-16 21:15:44,0.8578
58915,1738,electronics,5.47,2025-10-25 11:02:55,0.8578
44532,1166,online_retail,6.08,2025-08-13 14:59:44,0.8578
6018,1035,online_retail,11.8,2025-01-31 08:10:30,0.8577
31066,1315,online_retail,11.17,2025-06-06 21:00:28,0.8577
27613,476,electronics,1.38,2025-05-20 20:52:50,0.8574
23412,1939,electronics,6.45,2025-04-29 12:43:02,0.8567
38322,327,jewelry,5.69,2025-07-13 10:48:24,0.8562
7830,427,electronics,10.65,2025-02-09 13:36:15,0.8561
21497,317,online_retail,1.51,2025-04-19 16:00:09,0.8561
38148,334,online_retail,4.22,2025-07-12 14:44:02,0.8555
45775,393,electronics,4.2,2025-08-19 23:08:31,0.8549
